J. Date,Date,Week,Observer,Site,S. Time,E. Time,Duration,S. % Sun,E. % Sun,S. Wind,E. Wind,S. Temp,E. Temp,Total,Individual,Section,Gender,Behavior,Nectar,Species,Comments,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,11,B-C,,9,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,12,C-D,,5,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,13,C-D,,3,BM,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,14,C-D,,3,BM,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,15,C-D,FEMALE,3,BM,REGAL,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,16,C-D,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,17,C-D,,3,BM,ETS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,18,C-D,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,19,C-D,,9,,GSA,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,20,C-D,,9,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,21,C-D,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,22,C-D,,9,,DW/CW,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,23,D-E,,3,BM,DW/CW,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,24,D-E,,9,,CWN,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,25,D-E,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,26,D-E,,9,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,27,D-E,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,28,D-E,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,29,D-E,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,30,D-E,MALE,9,,REGAL,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,31,E-F,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,32,E-F,,3,MO,SSS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,33,F-G,,2,,GSA,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,34,F-G,,1,,BUCK,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,35,F-G,MALE,9,,REGAL,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,36,G-H,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,37,G-H,,"5,8",,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,38,G-H,,"5,8",,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,39,H-I,,9,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,40,H-I,,9,,CWN,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,41,H-I,,9,,PC,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,42,H-I,,5,,RSP,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,43,I-J,,9,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,44,I-J,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,45,J-K,,9,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,46,J-K,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,47,J-K,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,48,J-K,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,49,J-K,,5,,VF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,50,J-K,,2,,ETS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,51,K-L,,3,MO,SSS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,52,K-L,,9,,ETS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,53,K-L,,5,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,54,L-M,MALE,9,,REGAL,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,55,L-M,,5,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,56,L-M,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,57,L-M,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,58,L-M,,9,,MON,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,59,L-M,,9,,ETS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,60,L-M,,9,,GSA,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,61,L-M,,3,MO,SSS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,62,M-N,,5,,SB,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,63,M-N,,9,,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,64,M-N,,3,MO,SULF,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,65,M-N,,3,MO,SSS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,66,M-N,,3,MO,SSS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,67,M-N,,3,MO,SSS,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,68,M-N,,3,MO,GSA,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,69,N-O,,3,MO,GSA,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,70,N-O,,3,MO,GSA,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,71,N-O,,5,,GSA,,,,,,,,,
202,7/21/2025,12,KB,B12A,1351,1431,,4,4,3,3,,,72,72,N-O,,9,,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,1,A-B,,9,,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,2,A-B,,9,,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,3,A-B,,9,,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,4,B-C,,9,,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,5,B-C,,9,,LWS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,6,B-C,,3,BM,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,7,C-D,,2,,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,8,C-D,,3,BM,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,9,C-D,,3,BM,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,10,C-D,,3,BM,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,11,C-D,,2,,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,12,C-D,,2,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,13,C-D,,9,,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,14,D-E,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,15,D-E,,9,,CWN,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,16,D-E,,9,,CWN,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,17,D-E,,9,,CWN,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,18,E-F,,9,,CWN,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,19,E-F,,9,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,20,E-F,,9,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,21,F-G,,2,,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,22,G-H,,9,,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,23,G-H,,2,,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,24,G-H,,9,,CWN,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,25,G-H,,9,,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,26,G-H,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,27,H-I,,2,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,28,H-I,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,29,I-J,,5,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,30,J-K,,5,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,31,J-K,,5,,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,32,J-K,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,33,K-L,,4,,RSP,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,34,K-L,,4,,RSP,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,35,L-M,,5,,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,36,L-M,,9,,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,37,L-M,,9,,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,38,L-M,,9,,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,39,L-M,,3,MO,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,40,L-M,,3,MO,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,41,L-M,,5,,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,42,L-M,,1,,DW/CW,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,43,M-N,,9,,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,44,M-N,,2,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,45,M-N,,5,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,46,M-N,,9,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,47,M-N,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,48,N-O,,3,MO,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,49,N-O,,9,,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,50,O-P,,3,MO,PC,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,51,P-Q,,3,MO,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,52,P-Q,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,53,P-Q,,3,MO,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,54,P-Q,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,55,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,56,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,57,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,58,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,59,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,60,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,61,Q-R,,3,MO,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,62,Q-R,,9,,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,63,Q-R,,2,,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,64,Q-R,,3,MO,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,65,Q-R,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,66,Q-R,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,67,Q-R,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,68,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,69,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,70,Q-R,,3,MO,BLACK,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,71,Q-R,,3,MO,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,72,Q-R,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,73,Q-R,,3,MO,SULF,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,74,Q-R,,9,,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,75,Q-R,,9,,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,76,Q-R,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,77,Q-R,,3,BM,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,78,Q-R,,3,BM,MON,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,79,R-S,,5,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,80,R-S,,1,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,81,R-S,,9,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,82,R-S,,9,,GSA,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,83,R-S,,9,,SSS,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,84,R-S,,3,PT,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,85,S-T,,3,BM,SB,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,86,T-U,,,,NONE,,,,,,,,,
209,7/28/2025,13,EM,C4,1006,1046,,4,3,4,1,,,85,87,U-V,,,,NONE,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,1,A-D,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,,D-E,,,,NONE,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,2,E-F,,9,,SB,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,3,E-F,,9,,BLACK ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,4,E-F,,9,,BLACK ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,5,F-G,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,6,F-G,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,7,F-G,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,8,F-G,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,9,F-G,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,10,F-G,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,11,F-G,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,12,F-G,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,13,F-G,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,14,F-G,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,15,F-G,,5,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,16,F-G,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,17,F-G,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,18,F-G,,5,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,19,F-G,,3,BM,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,20,G-H,FEMALE,2,,REGAL,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,21,G-H,,9,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,22,G-H,,9,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,23,G-H,,9,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,24,G-H,,9,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,25,G-H,,5,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,26,G-H,,5,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,27,G-H,,9,,BLACK ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,28,G-H,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,29,G-H,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,30,G-H,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,31,G-H,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,32,G-H,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,33,H-I,,9,,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,34,H-I,,9,,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,35,I-J,,9,,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,36,I-J,,5,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,37,I-J,,5,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,38,I-J,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,39,I-J,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,40,I-J,,9,,SB,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,41,I-J,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,42,I-J,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,43,I-J,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,44,I-J,MALE,3,MO,REGAL,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,45,I-J,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,46,I-J,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,47,I-J,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,48,I-J,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,49,I-J,MALE,9,,REGAL,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,50,I-J,,9,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,51,I-J,,9,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,52,I-J,,9,,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,53,I-J,,9,,BLACK ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,54,I-J,,9,,SB,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,55,I-J,,9,,BLUE/AZ,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,56,I-J,,9,,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,57,I-J,,5,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,58,I-J,,9,,VICE,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,59,I-J,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,60,I-J,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,61,J-K,,5,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,62,J-K,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,63,J-K,,9,,CWN,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,64,J-K,,9,,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,65,J-K,,9,,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,66,J-K,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,67,J-K,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,68,J-K,,3,MO,ETS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,69,J-K,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,70,J-K,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,71,J-K,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,72,J-K,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,73,J-K,,3,MO,GSA,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,74,J-K,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,75,J-K,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,76,J-K,,3,MO,SSS,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,77,J-K,,3,MO,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,78,J-K,,3,MO,SULF,,,,,,,,,
209,7/28/2025,13,KB,R23,1351,1429,,4,4,1,1,,,127,79,K-L,,5,,GSA,,,,,,,,,
